date_block_num,shop_id,item_id,item_price,vente_mensuelle
35,42,182,229.43,7
23,7,257,276.8,11
2,50,189,250.29,14
21,48,240,991.76,3
1,20,359,205.43,5
23,27,387,579.77,15
29,6,196,926.01,4
1,27,297,155.43,12
20,9,165,971.15,14
32,53,307,948.0,16
11,45,271,885.73,19
21,57,8,222.41,4
24,31,38,637.71,18
26,21,114,763.28,6
27,26,339,986.17,2
15,40,56,188.62,12
14,48,431,768.37,13
2,45,474,345.41,15
6,13,359,183.87,12
20,49,138,427.16,1
8,23,102,795.9,13
17,20,334,470.2,19
3,37,177,542.15,6
24,54,169,995.21,4
13,53,339,405.12,13
8,28,286,619.25,8
25,17,261,371.59,9
1,28,375,398.86,6
19,41,223,698.68,13
27,2,199,938.51,13
6,25,211,546.94,1
7,58,287,770.72,16
34,50,180,98.31,19
13,41,250,219.05,3
16,6,231,507.11,12
35,11,472,29.81,17
3,57,482,260.33,2
1,38,23,522.23,18
5,6,48,24.81,4
3,45,109,271.9,0
28,11,296,518.89,8
17,14,6,577.42,7
25,2,38,926.49,2
33,40,169,648.89,1
9,3,356,420.59,0
35,55,283,931.05,11
13,53,203,787.03,12
30,35,325,208.01,9
14,33,313,139.53,16
7,24,273,679.05,10
13,19,244,564.28,4
22,18,327,791.78,8
20,49,475,741.42,12
15,52,47,628.96,19
17,24,249,986.52,10
23,45,79,538.25,3
25,35,110,121.97,10
24,1,13,829.99,8
28,36,395,259.33,6
14,25,380,779.53,15
0,45,365,957.54,4
24,49,90,699.83,5
6,43,342,600.07,18
8,34,348,465.78,0
23,25,280,370.77,15
0,16,221,359.47,17
7,34,73,640.01,12
23,29,234,753.76,0
10,19,260,681.73,9
16,23,113,206.43,6
7,19,46,499.05,4
34,25,274,793.72,12
34,16,43,480.95,15
32,54,208,541.26,19
4,51,417,773.42,13
27,9,349,664.65,10
6,1,103,415.25,18
8,42,124,896.46,1
7,19,10,170.94,7
11,33,329,995.56,12
33,34,187,127.66,6
32,16,31,24.8,11
22,44,156,891.12,7
23,40,60,252.5,15
34,55,249,732.4,17
21,18,387,812.91,18
26,34,374,860.4,3
34,25,439,991.68,11
0,45,270,301.1,15
34,6,442,713.14,16
13,21,217,124.25,3
2,58,399,412.74,19
0,6,2,849.49,8
4,32,24,373.98,4
25,41,206,595.18,16
13,48,320,508.74,16
26,43,496,649.49,1
8,39,199,973.17,1
14,31,356,65.18,6
14,42,114,578.22,3
25,10,280,864.4,12
12,30,155,486.57,19
31,57,165,87.74,10
31,52,486,564.93,2
3,18,222,338.75,1
29,24,91,163.39,15
22,52,167,850.54,2
14,9,447,526.38,14
28,31,207,933.94,16
35,15,282,807.96,15
12,4,65,696.04,19
31,40,376,14.98,6
6,9,4,433.55,15
21,45,157,205.51,4
27,9,249,911.69,1
1,26,257,182.84,0
5,4,235,293.2,12
27,17,306,521.67,15
27,16,366,270.73,4
19,15,470,217.77,2
29,35,395,603.11,14
10,57,74,98.04,15
27,52,187,67.59,10
24,5,62,378.52,18
32,55,337,723.46,17
0,5,164,559.26,8
26,20,56,428.65,7
12,15,111,570.09,18
2,18,218,371.8,4
5,47,240,936.78,16
7,2,21,64.36,4
26,29,141,676.66,13
8,13,265,892.37,6
32,4,139,805.85,8
23,42,459,192.2,16
14,45,70,302.97,2
31,10,385,719.88,7
31,31,118,93.43,12
23,41,198,813.74,15
11,8,205,721.72,9
1,3,214,732.31,17
2,48,56,109.24,2
16,46,287,720.58,11
1,9,470,683.02,15
1,30,293,832.61,17
27,53,175,51.18,16
22,11,347,32.88,6
31,35,370,379.28,18
32,37,462,157.3,7
0,42,128,562.8,16
18,13,431,918.18,6
1,36,378,397.56,0
25,56,325,846.5,7
31,13,442,10.24,18
5,12,292,176.83,19
31,37,288,40.12,19
3,10,226,334.87,9
10,56,64,909.11,11
16,9,455,105.98,0
23,52,426,610.35,3
4,7,48,456.98,3
33,2,202,939.08,8
5,54,498,131.29,14
21,56,337,219.91,14
10,23,414,39.25,6
15,39,405,439.6,11
32,40,60,285.05,2
8,39,397,871.21,19
5,21,257,608.89,8
15,23,65,617.95,13
28,29,239,536.59,12
2,14,289,100.93,11
19,26,38,450.57,0
35,51,25,999.51,18
18,5,410,836.88,15
25,55,461,894.52,11
2,31,59,824.99,9
18,25,476,112.01,1
19,31,417,235.17,17
31,50,357,13.09,12
6,20,383,310.48,5
32,44,297,117.52,11
17,55,158,478.07,3
0,17,57,680.36,0
10,45,433,875.76,10
27,2,48,751.72,7
24,25,328,939.2,1
22,13,433,63.36,1
30,58,431,22.06,15
29,39,56,664.72,0
34,28,65,296.46,3
6,42,268,260.97,5
15,55,69,337.58,19
25,6,216,277.1,13
1,3,390,516.32,19
0,58,89,445.75,14
11,35,449,517.3,6
4,18,281,675.99,6
31,11,257,393.26,17
8,54,160,258.79,1
34,20,490,174.54,19
18,5,234,355.98,14
15,19,131,744.39,0
2,22,49,759.14,16
19,59,147,670.24,19
23,19,316,241.69,12
32,47,491,592.21,11
23,16,413,574.98,14
10,24,434,489.42,4
7,41,2,554.48,6
35,4,329,496.87,7
19,15,440,569.8,13
34,25,145,718.35,3
24,44,444,118.53,13
34,55,366,752.13,9
24,35,420,144.53,15
28,55,61,75.96,10
17,14,273,976.32,13
17,49,49,957.42,13
1,19,332,69.83,1
34,38,444,448.82,12
15,36,404,194.38,2
35,7,434,490.49,17
32,30,131,831.88,3
3,19,43,951.11,18
32,49,57,637.91,15
13,25,50,360.37,3
20,16,452,607.29,18
19,47,465,318.88,14
7,54,178,910.73,0
6,40,293,871.7,15
2,51,46,562.65,14
16,8,170,331.55,15
32,18,271,300.46,19
11,28,417,43.08,0
21,16,336,817.66,16
21,52,139,455.88,4
29,19,247,331.88,4
7,42,148,476.4,6
26,17,230,820.55,12
26,45,280,133.37,11
33,13,125,859.08,3
20,7,192,898.53,3
29,27,374,947.24,5
32,10,80,403.51,14
27,34,94,224.97,18
32,36,226,379.9,5
4,25,65,339.58,11
18,6,88,184.39,13
3,24,88,611.19,17
34,18,201,481.86,11
16,23,214,867.04,14
27,6,204,41.79,18
29,29,401,647.43,7
28,25,382,765.32,8
5,55,89,761.89,4
34,17,476,887.21,4
23,46,61,731.74,5
28,24,271,928.53,2
30,11,94,339.33,4
34,26,307,508.18,0
32,51,27,23.94,10
20,34,214,16.89,19
31,28,74,247.73,0
22,3,61,109.8,6
32,11,186,267.61,14
2,38,31,185.27,16
17,14,219,38.23,7
24,51,12,910.21,1
30,26,302,18.14,12
2,48,415,738.72,11
23,21,32,160.63,4
31,54,160,913.11,12
21,56,489,893.87,5
22,39,237,657.36,14
1,30,227,675.51,10
26,59,181,15.29,3
1,8,317,985.02,0
25,51,46,879.05,14
16,20,341,896.16,11
32,48,458,662.65,8
8,32,80,351.34,10
28,22,135,894.71,4
25,59,260,298.6,6
34,7,475,567.08,7
24,9,308,108.73,0
23,45,247,922.74,0
12,1,473,149.36,2
6,29,159,232.65,7
35,8,203,562.55,10
19,56,112,766.45,0
0,54,468,623.16,13
7,4,292,239.81,0
15,35,438,10.93,5
13,59,310,759.58,5
11,3,119,985.36,2
22,54,383,811.81,9
14,45,17,465.6,11
27,40,493,904.73,9
33,7,331,415.75,1
1,27,414,529.68,12
31,1,227,482.36,15
22,27,361,453.15,12
21,16,486,777.44,3
24,38,406,531.5,3
21,7,117,323.55,10
21,44,43,265.58,13
5,23,368,47.37,2
14,41,115,587.36,18
32,59,283,237.66,0
7,11,37,156.65,4
4,42,302,657.29,16
3,53,113,684.4,0
5,33,35,754.63,18
31,50,132,508.54,18
29,36,336,895.11,3
34,37,336,936.98,18
15,41,469,809.3,5
12,59,410,639.24,14
29,17,377,310.68,3
18,35,228,983.12,0
16,48,147,281.39,16
18,5,122,210.63,10
27,48,81,447.73,16
25,32,173,66.27,0
25,3,154,978.71,8
22,52,150,592.55,13
8,47,375,561.38,14
11,35,58,659.24,0
0,52,63,502.05,1
0,14,156,41.74,17
33,48,449,616.19,17
31,31,428,719.01,5
24,31,356,422.58,19
0,17,427,759.72,7
15,24,421,234.73,0
4,52,322,229.06,14
21,23,401,169.8,9
28,18,168,378.27,3
2,50,166,848.54,9
11,54,85,829.63,10
25,14,445,389.0,4
15,50,137,593.23,8
21,15,461,723.61,4
28,15,459,248.79,10
13,6,189,176.46,2
27,27,464,972.38,3
4,15,400,621.38,9
29,50,379,981.6,6
4,36,2,344.38,0
11,55,106,706.0,5
15,8,364,230.38,7
25,15,72,268.59,16
25,3,427,516.78,6
20,47,126,326.42,0
35,13,170,175.95,8
32,41,205,270.25,10
29,34,313,45.39,18
22,24,337,707.38,1
9,40,487,497.2,10
4,32,472,103.3,2
35,32,195,179.98,16
33,30,158,111.51,9
30,52,141,616.47,2
9,49,275,103.27,2
18,13,7,756.74,6
31,1,393,30.31,1
0,34,467,256.88,0
4,15,493,891.76,6
3,44,54,721.35,19
15,14,104,82.24,10
23,57,342,822.91,5
15,29,338,498.1,3
1,34,61,848.32,18
27,18,87,604.73,18
31,54,258,685.01,13
26,7,178,993.57,2
19,29,242,240.01,3
23,55,203,627.71,7
11,31,31,465.72,17
34,25,289,49.06,3
32,38,462,24.33,10
32,14,80,128.04,15
11,8,11,652.6,2
2,27,417,571.49,6
0,54,254,557.9,1
32,2,384,41.54,0
9,17,391,474.61,0
28,37,384,925.38,5
12,14,287,403.62,18
11,25,176,628.67,6
30,56,126,782.02,4
1,30,494,786.09,17
34,29,47,524.09,12
22,20,206,859.37,0
16,21,476,397.46,9
25,53,437,889.81,8
7,22,107,247.82,16
28,35,464,287.41,0
25,37,275,62.59,0
9,16,337,797.63,6
25,50,123,422.88,3
33,58,474,236.83,11
6,49,134,239.47,15
3,43,107,902.39,13
10,17,305,835.58,9
28,16,329,558.0,13
35,58,50,619.95,6
24,55,337,479.58,3
20,2,95,397.75,1
35,4,268,916.32,17
9,21,23,134.36,15
8,39,54,424.26,8
23,34,374,351.12,4
34,30,254,503.17,8
34,6,453,463.06,7
35,17,235,523.7,19
17,39,484,148.52,15
31,25,59,518.01,19
23,5,164,249.99,17
22,5,259,192.49,3
31,20,314,74.19,15
11,16,216,765.03,3
12,51,183,433.17,5
22,41,57,630.38,2
24,37,145,730.32,17
34,40,423,682.52,14
29,9,90,475.8,7
16,5,452,394.02,17
19,42,311,382.2,2
24,57,45,643.65,5
21,2,460,499.85,14
12,9,257,850.64,11
18,43,21,875.95,4
35,36,467,178.85,6
11,22,21,144.87,14
18,22,52,634.1,6
11,22,338,308.21,12
8,34,171,28.39,2
6,55,436,889.76,12
27,29,67,234.63,2
13,38,113,929.99,1
30,59,300,720.26,3
18,46,160,765.03,16
15,33,266,209.45,5
4,18,320,241.85,10
34,7,232,526.06,5
11,1,463,180.38,1
24,33,325,312.38,16
20,1,68,328.25,2
35,24,28,168.03,11
22,4,437,213.13,13
15,4,116,790.67,1
13,18,51,175.52,4
30,27,181,38.17,9
4,43,260,633.06,9
34,59,79,976.22,8
22,32,273,337.9,12
28,33,108,127.47,9
10,28,451,574.68,5
17,42,74,907.29,10
11,41,175,786.22,3
8,55,490,626.29,13
9,36,184,321.91,16
16,6,23,546.46,19
6,16,274,100.33,1
12,34,129,682.16,9
8,23,291,727.85,2
26,50,320,965.38,6
1,42,186,267.79,6
4,24,479,28.27,0
28,56,59,550.15,7
18,49,492,709.72,0
7,13,1,792.5,7
0,56,131,201.8,13
21,18,67,269.14,13
16,54,293,517.47,1
6,13,467,337.29,7
24,49,285,861.91,18
3,37,89,479.02,9
35,43,417,801.58,6
5,39,100,584.81,12
30,42,189,775.36,14
18,17,477,339.35,10
26,15,378,833.1,13
9,18,346,281.83,10
25,23,388,550.64,1
18,54,241,221.87,1
2,51,270,480.77,11
12,30,498,324.99,14
27,58,219,274.04,16
19,34,417,967.32,13
27,58,406,168.47,15
7,4,176,789.45,7
0,3,387,984.32,16
2,7,471,29.7,4
12,56,341,702.04,11
27,18,233,260.38,5
24,42,151,50.08,17
32,7,452,408.86,4
5,40,277,935.87,5
31,6,229,21.65,8
20,22,171,592.01,14
15,58,223,506.38,9
20,1,213,874.65,16
10,4,282,93.16,18
35,46,41,684.71,11
34,49,122,683.31,8
18,52,227,672.39,14
19,50,294,942.91,13
17,43,88,824.86,0
13,29,267,51.55,16
14,21,489,476.37,0
30,26,29,403.97,12
0,14,495,317.05,7
2,9,247,456.82,12
15,59,316,390.35,15
22,47,451,438.01,1
10,12,449,979.47,12
11,42,244,97.75,17
9,51,61,923.01,2
31,56,147,485.43,12
15,51,174,627.5,18
7,6,433,831.88,12
11,20,278,366.86,18
23,24,334,436.12,3
27,27,369,415.42,18
7,38,441,380.98,17
27,8,379,926.27,5
35,1,142,830.64,18
25,54,44,117.91,3
7,49,144,117.04,3
27,49,353,433.59,6
27,24,333,107.67,6
35,47,486,622.9,15
26,7,497,152.25,15
16,19,396,527.15,4
8,22,55,17.15,14
32,57,307,323.43,3
19,55,358,680.42,12
12,35,423,489.2,18
27,30,417,978.49,6
28,29,161,875.36,11
12,22,285,365.48,8
34,11,325,55.03,16
5,20,198,847.17,1
17,29,159,912.12,15
4,51,80,822.42,6
24,41,31,136.67,17
1,42,473,997.94,6
9,34,112,266.0,0
29,1,46,726.96,2
4,31,353,908.95,10
32,30,205,243.33,14
0,48,52,909.18,2
17,18,138,316.39,12
31,55,472,976.65,3
10,58,74,288.45,7
20,17,41,953.9,3
25,38,479,63.01,17
24,14,77,712.18,6
21,23,387,536.79,10
26,25,187,483.1,3
12,15,370,231.26,12
32,46,52,708.54,8
33,56,418,198.9,8
34,22,433,557.31,18
0,3,412,260.71,2
20,56,467,956.07,11
5,55,87,38.34,10
27,19,109,207.73,19
16,57,480,249.89,10
4,44,397,419.93,16
30,34,225,240.4,13
4,35,482,496.44,15
2,50,481,873.74,9
22,1,248,714.94,3
9,52,69,584.16,9
9,21,120,98.11,19
18,29,67,697.05,11
16,6,61,174.75,8
20,37,444,788.5,14
13,1,327,257.56,8
8,51,408,422.88,6
0,1,191,356.97,11
12,27,470,860.23,19
3,21,493,135.28,13
0,53,189,569.99,15
31,16,151,150.64,18
33,44,286,707.75,2
27,59,444,906.03,10
30,54,402,440.26,19
7,40,96,493.21,18
25,26,312,928.15,7
33,16,309,525.78,19
2,28,263,492.72,7
11,1,97,582.55,2
0,36,453,692.34,9
4,10,113,115.81,12
29,43,476,822.9,8
29,17,125,441.15,5
16,57,456,81.63,14
22,59,463,788.32,15
14,23,436,383.18,4
20,7,132,109.36,12
13,44,418,637.44,18
1,53,453,881.33,1
10,7,417,888.88,5
33,44,121,958.09,0
33,15,197,869.03,14
17,34,294,12.12,14
29,46,482,386.44,13
14,45,122,820.36,6
26,4,282,372.59,4
33,14,385,605.53,19
32,14,260,610.25,15
23,16,39,371.38,16
14,7,54,905.43,10
29,32,474,508.2,14
16,19,161,470.14,19
4,2,289,997.54,15
28,10,200,498.57,2
3,50,276,186.61,5
9,17,16,517.94,12
16,37,405,815.88,0
9,12,173,779.09,13
16,6,248,790.7,1
19,22,383,710.94,1
23,32,218,261.68,14
4,41,87,863.46,17
33,20,82,894.51,8
5,1,62,202.21,2
1,54,287,139.15,3
12,47,42,975.85,14
10,53,12,869.64,4
22,58,321,894.3,19
15,6,234,887.51,19
30,19,329,546.27,4
10,18,131,649.94,9
15,6,115,549.91,15
7,45,218,60.69,11
3,33,137,748.05,13
3,23,106,510.28,10
24,23,179,651.23,18
2,26,16,507.61,5
31,13,472,496.89,9
2,7,242,180.07,19
26,15,334,285.93,2
28,44,381,167.26,14
31,27,387,203.71,10
18,26,226,973.25,1
20,33,481,161.58,5
4,15,242,276.58,16
17,36,408,594.68,17
27,45,457,614.08,3
21,55,141,162.43,8
20,27,386,795.78,9
5,57,199,787.35,1
0,5,112,244.94,10
4,2,127,295.78,10
11,55,21,938.61,10
25,58,147,827.41,0
33,33,89,700.82,13
13,16,303,91.41,0
25,23,406,424.08,8
26,38,203,563.71,0
8,55,417,195.54,3
25,16,416,453.74,0
21,14,448,605.02,18
29,29,85,334.1,9
16,26,167,783.14,14
25,35,384,842.05,19
35,15,468,330.37,3
0,3,72,840.27,19
7,23,298,112.54,13
34,29,485,839.35,4
14,34,9,161.22,14
21,33,281,92.1,14
13,41,473,645.36,15
25,41,481,477.22,15
27,23,258,908.81,3
22,7,275,369.56,8
13,3,238,294.28,0
23,58,20,505.73,4
1,32,490,461.39,8
25,31,233,350.98,19
13,18,490,696.8,4
6,43,221,761.97,3
2,7,326,854.45,15
22,41,17,973.13,1
17,1,380,273.99,15
34,14,89,718.93,17
14,52,486,400.32,1
24,32,196,680.31,15
27,6,350,481.22,0
9,39,84,993.84,15
16,10,387,731.61,2
21,7,87,952.97,14
25,26,307,836.62,10
24,34,338,903.87,9
16,30,154,816.28,16
12,36,440,464.57,3
19,21,228,259.27,16
24,17,448,376.62,3
3,33,264,30.03,18
9,10,465,528.75,0
2,51,223,510.01,13
17,47,421,530.0,10
35,42,493,974.29,6
21,51,121,912.34,16
33,12,481,170.1,3
7,56,411,375.19,9
18,16,173,429.72,16
5,41,4,366.93,3
25,32,342,800.51,18
33,15,128,528.8,17
5,27,474,576.38,16
32,28,480,854.48,5
21,17,472,807.87,6
20,46,110,140.89,5
5,59,355,716.78,11
5,50,37,441.08,8
3,58,480,301.7,17
29,2,71,59.52,1
10,36,289,492.38,16
29,50,31,361.88,0
30,7,439,259.0,8
23,13,381,697.73,5
8,15,268,771.79,1
2,25,11,252.34,5
30,23,344,58.95,8
35,22,328,850.27,2
23,26,32,19.86,15
30,33,57,937.74,14
5,11,166,631.34,11
1,10,188,328.63,7
19,25,342,254.01,5
27,37,482,18.92,2
10,48,19,243.12,3
3,43,116,146.35,9
14,53,468,616.04,13
5,38,184,174.88,14
29,41,270,533.34,6
1,45,33,594.22,6
14,24,10,305.06,7
10,40,80,44.71,9
7,46,192,46.88,18
25,56,320,36.08,18
4,33,190,741.73,1
5,17,68,324.83,14
25,24,475,798.34,0
3,37,348,437.42,9
18,57,125,458.47,5
19,2,427,517.75,12
32,32,336,715.9,9
19,57,59,280.77,11
11,24,436,130.37,5
0,9,97,560.5,5
25,4,496,333.71,0
13,17,275,448.07,11
10,17,149,650.48,9
35,53,278,499.18,13
12,50,265,624.08,14
2,48,9,548.76,3
32,30,457,742.4,0
5,40,283,708.88,7
9,58,273,538.85,2
4,11,428,682.11,13
22,21,301,874.82,16
9,21,8,437.95,1
1,18,208,418.64,14
12,55,402,766.6,5
1,29,125,586.73,4
19,24,123,80.3,13
0,10,33,893.19,18
8,45,1,40.48,8
16,17,204,750.91,7
8,18,6,761.21,2
10,42,297,953.58,17
14,48,439,63.59,7
23,20,5,600.89,15
34,37,443,433.56,14
29,45,80,337.33,14
30,18,274,99.42,15
4,17,177,567.03,0
13,9,338,484.25,9
10,14,321,113.51,18
8,49,339,616.36,4
33,29,438,740.57,17
11,31,445,769.61,2
34,4,136,906.32,3
34,18,387,415.38,3
0,59,25,953.54,10
21,20,325,866.78,8
28,56,183,303.54,0
7,56,168,167.69,15
10,47,467,441.04,8
13,43,338,407.88,10
29,44,178,579.96,5
34,9,373,587.55,16
20,13,95,752.49,11
4,15,33,514.79,7
18,27,111,113.77,15
13,15,146,859.71,4
25,28,381,316.67,0
3,37,441,971.58,16
24,55,231,126.68,7
24,19,272,958.67,9
17,26,336,100.1,17
7,52,495,238.73,14
13,26,38,56.11,19
31,25,425,708.06,12
32,26,135,851.8,9
22,26,334,439.73,8
14,46,235,929.24,12
32,28,437,594.4,2
24,49,319,633.71,2
16,18,368,846.97,0
32,32,345,303.83,1
1,53,160,360.72,10
13,3,38,906.89,13
5,2,150,901.95,9
5,33,400,976.72,6
2,42,308,902.82,0
6,19,29,136.1,6
7,17,144,825.49,14
14,44,76,415.74,10
28,33,145,990.89,5
32,12,229,477.56,6
29,49,64,558.3,6
26,56,347,534.48,0
35,3,345,328.52,9
28,43,269,84.27,14
32,49,328,896.69,7
26,55,184,804.65,18
32,26,261,148.13,2
3,35,268,779.0,14
21,8,169,629.59,3
1,52,259,415.05,5
9,36,227,261.48,9
4,53,33,861.13,17
9,54,377,703.19,15
32,7,214,552.26,17
12,46,50,613.47,5
30,46,440,100.16,18
35,36,492,479.18,16
23,16,393,201.76,17
14,24,489,216.3,12
28,54,210,664.69,6
7,1,434,912.14,19
4,49,29,409.72,11
28,25,39,215.67,1
3,10,347,652.26,11
11,54,100,872.48,11
1,16,173,750.84,3
26,16,17,870.07,3
30,58,56,541.19,17
35,8,226,754.36,15
35,29,46,148.66,13
25,39,67,354.79,16
26,28,197,395.65,16
4,6,142,516.18,2
19,16,323,929.79,5
10,20,23,875.55,12
9,16,487,143.18,8
5,7,94,181.06,8
7,41,242,364.06,7
22,14,237,297.84,16
25,43,445,618.62,15
11,26,407,903.75,15
25,26,411,962.67,18
12,14,54,657.07,15
17,7,138,839.78,13
24,33,473,529.95,19
32,26,333,216.24,13
11,57,272,529.44,13
35,45,41,559.53,13
3,20,98,745.03,11
4,3,183,227.68,5
7,52,128,374.63,19
27,4,229,370.39,12
30,26,317,959.85,15
8,11,86,449.51,8
28,2,256,757.54,1
13,14,209,753.3,2
21,44,215,272.89,9
10,30,374,576.15,19
22,49,100,895.36,1
0,12,49,480.45,9
20,26,201,945.67,7
25,44,436,222.31,16
35,33,258,83.42,0
22,13,480,892.54,5
0,14,376,849.2,6
14,24,178,992.66,14
20,34,245,682.6,17
8,44,123,937.32,8
8,26,342,828.68,7
9,21,171,845.98,9
25,28,333,573.45,3
34,48,136,388.54,19
24,36,59,935.21,7
25,40,193,437.8,0
10,2,465,543.43,7
1,42,268,451.65,11
6,9,260,569.17,14
17,23,373,475.8,12
26,15,461,57.49,15
33,13,95,883.23,17
26,23,125,449.95,0
16,17,41,593.05,16
23,48,379,147.8,15
24,2,254,13.35,4
6,20,7,252.84,19
5,20,471,707.54,9
23,59,216,108.2,5
32,46,69,909.8,11
28,3,69,222.87,9
21,55,81,212.55,16
25,12,30,189.69,1
27,40,73,23.84,18
20,2,262,774.09,19
6,36,89,876.28,5
16,14,403,618.02,12
19,16,208,196.32,8
19,19,213,292.43,11
21,34,322,481.17,17
27,44,266,954.8,7
6,46,400,254.88,17
0,6,293,734.33,1
31,13,207,445.05,7
12,36,333,304.87,9
29,22,77,461.36,8
22,18,288,80.49,17
18,12,493,800.7,7
31,52,47,250.87,18
29,59,110,728.16,2
28,54,200,77.66,8
28,30,427,955.55,12
29,53,210,201.08,8
15,51,376,883.91,19
18,40,420,811.38,11
17,7,154,968.18,12
0,32,10,483.11,7
13,48,415,730.12,14
1,19,353,377.0,12
27,6,157,192.52,12
29,20,261,448.65,16
3,27,77,174.09,14
0,53,257,982.22,18
7,43,471,105.28,2
28,37,488,593.32,13
2,48,131,630.2,9
31,7,67,542.7,16
9,59,455,665.56,7
9,5,228,125.02,17
18,11,163,559.47,11
33,15,15,294.34,16
32,3,232,940.77,10
22,58,195,764.45,8
27,5,349,972.79,14
31,23,30,47.18,8
6,53,359,292.28,11
28,37,338,203.47,10
7,9,331,21.04,16
0,15,427,249.9,5
2,3,497,681.99,7
23,29,316,238.78,9
22,6,486,513.91,14
7,17,296,888.94,3
2,26,449,696.82,17
32,21,413,400.68,10
27,8,330,378.74,8
7,21,220,461.18,8
33,57,377,185.27,7
34,11,479,637.66,2
31,38,147,370.51,17
23,8,259,853.84,13
13,42,292,758.99,2
31,24,299,614.41,16
15,35,143,370.56,3
3,55,481,217.83,17
20,14,425,778.39,14
13,55,235,491.55,18
30,14,115,232.5,5
17,10,365,203.22,14
6,12,90,173.75,6
9,38,208,779.39,11
6,44,164,236.7,15
32,55,481,531.38,8
22,46,84,457.03,19
20,34,77,583.81,4
18,41,161,878.38,10
18,10,5,869.07,1
35,58,485,456.57,15
28,17,78,25.21,3
17,17,91,432.18,4
1,3,87,610.13,6
0,31,270,562.19,5
4,51,104,654.82,9
19,1,452,162.53,13
10,12,487,650.07,7
1,39,339,190.83,13
2,4,175,753.02,13
22,42,54,345.7,19
11,13,388,712.8,2
19,34,478,57.39,0
4,42,211,413.78,8
29,21,95,707.98,8
8,22,223,234.6,1
33,57,9,797.33,15
34,4,53,634.47,7
21,18,77,591.69,5
23,5,206,360.01,12
16,19,316,487.63,0
9,2,302,601.38,18
29,12,310,477.74,14
22,17,330,701.33,0
31,10,112,439.36,9
16,34,351,210.25,0
16,6,165,221.79,11
13,8,279,15.75,10
8,51,27,307.95,16
1,11,70,751.43,3
24,57,218,796.22,6
8,12,450,210.44,11
21,9,365,959.45,12
3,2,189,507.38,4
25,8,333,917.81,5
28,58,435,709.7,1
33,11,306,725.21,6
22,53,124,94.19,13
10,36,19,227.79,13
5,10,257,18.73,9
17,21,296,718.97,3
20,20,416,350.99,2
35,48,22,788.79,13
33,8,368,345.55,5
16,36,477,821.14,14
24,29,450,139.39,7
11,42,40,181.64,4
22,12,38,347.47,2
21,14,48,414.4,2
20,48,183,355.22,12
26,54,75,766.01,1
30,50,209,105.98,0
5,21,183,357.7,11
26,22,435,838.87,7
33,21,107,76.13,18
11,44,188,942.92,8
6,50,264,986.45,13
9,30,86,97.68,17
16,39,324,298.36,9
25,20,331,378.68,8
20,24,456,778.63,5
27,23,137,599.97,0
1,7,346,647.92,4
0,9,386,759.93,9
35,1,336,126.8,12
25,26,95,834.88,3
28,38,326,708.56,0
20,38,245,581.57,1
10,54,469,890.84,3
10,44,90,703.3,16
35,22,59,209.68,9
34,44,403,435.45,11
33,10,28,499.1,1
23,55,72,64.67,2
21,58,270,955.09,13
4,6,24,137.29,14
32,17,112,700.49,12
35,51,300,511.17,8
19,50,485,35.38,1
18,38,56,925.5,18
34,24,474,853.32,15
16,51,223,529.02,10
33,10,120,236.65,11
8,56,179,130.41,0
25,8,288,369.76,1
1,21,434,262.87,15
8,56,425,511.62,1
8,6,450,966.75,18
16,21,281,579.2,9
0,57,372,891.03,18
24,39,492,654.37,9
24,24,189,480.49,15
34,33,66,856.06,12
2,59,298,476.65,15
29,18,449,869.94,17
33,56,420,298.66,7
11,28,249,137.52,17
18,57,76,856.76,12
16,52,137,591.54,6
9,32,164,890.2,17
11,12,233,938.45,5
15,48,255,63.09,8
23,42,476,505.96,5
18,27,294,381.21,17
7,10,417,629.6,16
30,46,170,795.66,11
20,57,317,287.78,2
16,52,174,561.23,4
22,42,470,711.64,6
15,32,345,143.09,9
5,42,445,815.93,9
7,26,18,610.05,18
24,25,70,950.04,3
17,11,338,346.13,9
24,23,116,117.06,17
11,34,80,511.44,2
14,57,15,94.95,2
25,52,176,969.83,4
25,40,456,48.3,15
31,23,269,755.97,19
9,29,119,529.85,12
15,31,299,374.93,10
6,7,188,75.18,12
16,40,57,625.95,18
22,33,199,589.37,5
25,21,17,288.07,12
20,2,434,911.12,3
21,18,288,311.07,4
6,47,406,455.23,18
13,33,55,548.32,4
14,37,499,109.23,13
6,34,441,932.84,3
8,20,269,380.79,11
7,35,303,89.97,5
22,51,87,393.42,18
28,50,318,604.2,9
17,54,438,518.52,0
30,18,29,697.6,15
29,46,22,64.93,3
34,24,321,291.7,8
17,8,285,821.04,17
16,30,48,89.09,16
13,44,5,856.93,14
30,53,250,100.98,18
23,10,163,836.11,6
34,23,202,367.18,17
33,52,467,616.09,5
2,49,101,161.36,18
25,11,71,75.51,11
22,2,430,223.78,2
14,58,163,136.58,0
3,26,173,319.28,4
28,36,141,519.24,0
21,33,138,592.87,7
24,47,66,791.97,6
12,13,198,659.68,14
17,40,328,612.67,10
32,25,228,417.66,17
15,4,281,479.07,13
1,42,172,420.38,8
34,19,316,843.74,4
33,18,431,237.7,3
29,37,40,15.66,11
12,30,7,654.81,0
12,19,174,210.44,12
17,58,151,891.21,0
31,23,211,860.46,2
31,59,302,85.96,7
34,54,86,115.32,17
28,16,397,500.22,15
